timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1651302112, 86637.0000, 3.4340e-12, 1494.95326389, 36310884.64280840, 103200.25056270, 263.51395930, 103463.76452200 
1651302113, 83665.0000, 3.4580e-12, 1491.67865852, 103298386.15217394, 102974.19661020, 720.50303451, 103694.69964471 
1651302114, 80634.0000, 3.4820e-12, 1495.93055146, 21029149.42082105, 103267.71509447, 129.67777945, 103397.39287392 
1651302115, 79443.0000, 3.5080e-12, 1495.28056310, 24458662.41521982, 103222.84482127, 214.39303883, 103437.23786010 
1651302116, 84268.0000, 3.5320e-12, 1494.75071871, 0.00000000, 103186.26837800, 291.96622242, 103478.23460042 
1651302117, 81923.0000, 3.5560e-12, 1493.74311790, 68064554.61990170, 103116.71124937, 430.91400448, 103547.62525386 
1651302118, 81340.0000, 3.5820e-12, 1495.53823857, 36738775.48218333, 103240.63278447, 183.09582820, 103423.72861266 
1651302119, 79294.0000, 3.6060e-12, 1493.90833877, 21789315.79928537, 103128.11684681, 408.72403940, 103536.84088621 
1651302120, 82549.0000, 3.6320e-12, 1495.12227816, 0.00000000, 103211.91802823, 240.34697455, 103452.26500279 
1651302121, 79295.0000, 3.6560e-12, 1492.32430985, 111453259.87006469, 103018.76748757, 615.55163385, 103634.31912142 
1651302122, 78490.0000, 3.6820e-12, 1479.10145048, 0.00000000, 102105.96142702, 2465.61220928, 104571.57363630 
1651302123, 80973.0000, 3.7060e-12, 1489.11961403, 0.00000000, 102797.53956083, 1062.62946735, 103860.16902818 
1651302124, 80608.0000, 3.7300e-12, 1494.08846188, 0.00000000, 103140.55118230, 381.46378145, 103522.01496376 
1651302125, 80778.0000, 3.7560e-12, 1491.14974478, 0.00000000, 102937.68441138, 793.61886580, 103731.30327719 
1651302126, 79262.0000, 3.7800e-12, 1496.22590599, 0.00000000, 103288.10413431, 89.61019227, 103377.71432659 
1651302127, 79759.0000, 3.8040e-12, 1495.19792109, 18385520.51220217, 103217.13984289, 230.84469025, 103447.98453315 
1651302128, 78979.0000, 3.8300e-12, 1492.65077544, 15171102.34386402, 103041.30419934, 581.24232654, 103622.54652589 
1651302129, 79649.0000, 3.8540e-12, 1495.08016168, 14639482.21550617, 103209.01062498, 248.32279906, 103457.33342403 
1651302130, 80564.0000, 3.8780e-12, 1495.01290542, 0.00000000, 103204.36776252, 256.54848872, 103460.91625124 
1651302131, 81363.0000, 3.9040e-12, 1496.14488556, 12803324.45341893, 103282.51109780, 97.06578134, 103379.57687914 
1651302132, 80095.0000, 3.9280e-12, 1495.69141934, 24856690.72131806, 103251.20722474, 163.16317921, 103414.37040396 
1651302133, 81332.0000, 3.9520e-12, 1496.17672621, 0.00000000, 103284.70913478, 96.52841112, 103381.23754590 
1651302134, 80464.0000, 3.9760e-12, 1494.19984920, 0.00000000, 103148.24051885, 362.91873369, 103511.15925254 
1651302135, 80009.0000, 4.0020e-12, 1490.12084102, 0.00000000, 102866.65668890, 939.14122851, 103805.79791741 
1651302136, 80159.0000, 4.0260e-12, 1491.31806914, 0.00000000, 102949.30425043, 768.46339952, 103717.76764995 
1651302137, 80924.0000, 4.0500e-12, 1495.03820873, 0.00000000, 103206.11451159, 254.36050680, 103460.47501839 
1651302138, 81635.0000, 4.0740e-12, 1486.90544149, 0.00000000, 102644.68985872, 1379.86220646, 104024.55206518 
1651302139, 78669.0000, 4.1000e-12, 1493.72554114, 139968733.79025412, 103115.49788339, 432.38475869, 103547.88264208 
1651302140, 80883.0000, 4.1240e-12, 1486.27890547, 0.00000000, 102601.43855692, 1462.76004829, 104064.19860522 
1651302141, 79867.0000, 4.1500e-12, 1493.86887062, 60342601.89610165, 103125.39226480, 415.25997858, 103540.65224338 
1651302142, 82780.0000, 4.1740e-12, 1495.60272259, 0.00000000, 103245.08427242, 176.16638304, 103421.25065546 
