timestamp,cpu_time,time (s),T(t) (K),P(t) (Pa),Kinetic En. (n.u.),Potential En. (n.u.),Total En. (n.u.)
1653359202, 6853.0000, 8.2580e-12, 1477.48477341, 0.00000000, 0.00000000, 120.94682240, 120.94682240 
1653359203, 8670.0000, 8.3780e-12, 1480.76591896, 28762516.71104166, 0.00000000, -15.74494369, -15.74494369 
1653359204, 10485.0000, 8.4620e-12, 1477.15372202, 0.00000000, 0.00000000, 79.50804218, 79.50804218 
1653359205, 7684.0000, 8.5920e-12, 1478.98228089, 134901982.78001162, 0.00000000, 396434201.16517675, 396434201.16517675 
1653359206, 7496.0000, 8.7640e-12, 1479.82211112, 0.00000000, 0.00000000, 202.79527727, 202.79527727 
1653359207, 6120.0000, 8.8540e-12, 1477.72017207, 0.00000000, 0.00000000, 59.08786674, 59.08786674 
1653359208, 5833.0000, 8.9620e-12, 1478.05918272, 0.00000000, 0.00000000, 31.46443229, 31.46443229 
1653359209, 10347.0000, 9.0660e-12, 1472.40590748, 0.00000000, 0.00000000, 196.56344763, 196.56344763 
1653359210, 5591.0000, 9.1760e-12, 1480.19549041, 451888571.50294048, 0.00000000, -27.65783242, -27.65783242 
1653359211, 9021.0000, 9.2660e-12, 1474.30276437, 0.00000000, 0.00000000, 137.78365438, 137.78365438 
1653359212, 9880.0000, 9.4020e-12, 1477.25985863, 0.00000000, 0.00000000, 54.25354101, 54.25354101 
1653359213, 6182.0000, 9.4960e-12, 1480.39328937, 226865917.44686171, 0.00000000, 82.57920497, 82.57920497 
1653359214, 9288.0000, 9.6040e-12, 1479.24753033, 0.00000000, 0.00000000, 14.45085056, 14.45085056 
1653359215, 10697.0000, 9.7180e-12, 1462.66332246, 0.00000000, 0.00000000, 823.28146491, 823.28146491 
1653359216, 5461.0000, 9.8220e-12, 1478.99361340, 0.00000000, 0.00000000, 178.12775066, 178.12775066 
1653359217, 7908.0000, 9.9140e-12, 1476.78348017, 0.00000000, 0.00000000, 179.54002244, 179.54002244 
1653359218, 11202.0000, 1.0026e-11, 1479.87994545, 0.00000000, 0.00000000, 1.06489083, 1.06489083 
1653359219, 5937.0000, 1.0132e-11, 1477.73707081, 0.00000000, 0.00000000, 45.71281749, 45.71281749 
1653359220, 7347.0000, 1.0212e-11, 1479.43119397, 0.00000000, 0.00000000, 3.52060715, 3.52060715 
1653359221, 8477.0000, 1.0322e-11, 1478.67036669, 0.00000000, 0.00000000, 132445.23213842, 132445.23213842 
1653359222, 7582.0000, 1.0446e-11, 1474.44282061, 0.00000000, 0.00000000, 123734.09962422, 123734.09962422 
1653359223, 7634.0000, 1.0530e-11, 1478.41775156, 0.00000000, 0.00000000, 13.99940163, 13.99940163 
1653359224, 7394.0000, 1.0626e-11, 1477.99857433, 0.00000000, 0.00000000, 29.26527185, 29.26527185 
1653359225, 9902.0000, 1.0736e-11, 1475.39090825, 0.00000000, 0.00000000, 221.39456240, 221.39456240 
1653359226, 5166.0000, 1.0846e-11, 1479.21533368, 0.00000000, 0.00000000, 418.16679890, 418.16679890 
1653359227, 7569.0000, 1.0938e-11, 1479.90866090, 191044009.47353771, 0.00000000, 324.15617999, 324.15617999 
1653359228, 9057.0000, 1.1056e-11, 1479.44483231, 0.00000000, 0.00000000, 783789566.64249492, 783789566.64249492 
1653359229, 9293.0000, 1.1162e-11, 1475.81290156, 0.00000000, 0.00000000, 235.73064956, 235.73064956 
1653359230, 3874.0000, 1.1242e-11, 1477.62742970, 0.00000000, 0.00000000, -25.29444982, -25.29444982 
1653359231, 6509.0000, 1.1340e-11, 1477.61493755, 0.00000000, 0.00000000, -25.19550603, -25.19550603 
1653359232, 9519.0000, 1.1448e-11, 1477.53795886, 119145834.99226163, 0.00000000, 562.88412306, 562.88412306 
1653359233, 7720.0000, 1.1560e-11, 1477.49991942, 0.00000000, 0.00000000, 20.48461771, 20.48461771 
1653359234, 4224.0000, 1.1638e-11, 1475.87131294, 0.00000000, 0.00000000, 5879.31681912, 5879.31681912 
1653359235, 6449.0000, 1.1744e-11, 1477.20890144, 0.00000000, 0.00000000, 350.49805118, 350.49805118 
1653359236, 9942.0000, 1.1874e-11, 1475.78666845, 50449656.50991342, 0.00000000, 272.74015331, 272.74015331 
1653359237, 4714.0000, 1.1976e-11, 1476.42800574, 86788760.72769284, 0.00000000, 11.32883958, 11.32883958 
1653359238, 6168.0000, 1.2054e-11, 1477.60362217, 205710231.03342059, 0.00000000, -23.59897698, -23.59897698 
1653359239, 8531.0000, 1.2188e-11, 1479.27957495, 0.00000000, 0.00000000, -15.31056091, -15.31056091 
1653359240, 10292.0000, 1.2314e-11, 1476.56315309, 0.00000000, 0.00000000, 33404.87229826, 33404.87229826 
1653359241, 5063.0000, 1.2398e-11, 1478.67345749, 0.00000000, 0.00000000, 1.88815738, 1.88815738 
1653359242, 9258.0000, 1.2494e-11, 1479.14404361, 182010852.65131164, 0.00000000, 85075.49073580, 85075.49073580 
1653359243, 10068.0000, 1.2612e-11, 1471.73309856, 0.00000000, 0.00000000, 2641162.11767488, 2641162.11767488 
1653359244, 9104.0000, 1.2776e-11, 1472.20926303, 0.00000000, 0.00000000, 155.67671884, 155.67671884 
1653359245, 4628.0000, 1.2870e-11, 1478.41056499, 0.00000000, 0.00000000, -11.32196761, -11.32196761 
1653359246, 10158.0000, 1.2952e-11, 1478.96168289, 0.00000000, 0.00000000, 68.25342027, 68.25342027 
1653359247, 9265.0000, 1.3050e-11, 1478.65473758, 0.00000000, 0.00000000, 168.96587840, 168.96587840 
1653359248, 5562.0000, 1.3148e-11, 1479.14553092, 0.00000000, 0.00000000, -29.07614278, -29.07614278 
1653359249, 8083.0000, 1.3246e-11, 1472.70054314, 200699879.96428514, 0.00000000, 523569.24857894, 523569.24857894 
1653359250, 10141.0000, 1.3354e-11, 1476.12692838, 32059125.92547563, 0.00000000, 63.71734902, 63.71734902 
1653359251, 6690.0000, 1.3422e-11, 1478.82977874, 0.00000000, 0.00000000, -10.72140755, -10.72140755 
1653359252, 11768.0000, 1.3532e-11, 1479.43084949, 0.00000000, 0.00000000, -24.94683227, -24.94683227 
1653359253, 9119.0000, 1.3598e-11, 1478.54573313, 0.00000000, 0.00000000, -7.58894196, -7.58894196 
1653359254, 9097.0000, 1.3682e-11, 1474.61995756, 0.00000000, 0.00000000, 98.59661644, 98.59661644 
1653359255, 4787.0000, 1.3754e-11, 1478.33871547, 0.00000000, 0.00000000, -27.41442824, -27.41442824 
1653359256, 6303.0000, 1.3830e-11, 1463.25811683, 0.00000000, 0.00000000, 277933.55391425, 277933.55391425 
1653359257, 11637.0000, 1.3934e-11, 1475.39752711, 0.00000000, 0.00000000, 62.54173881, 62.54173881 
1653359258, 5884.0000, 1.4014e-11, 1477.67930955, 0.00000000, 0.00000000, -2.98767580, -2.98767580 
1653359259, 6655.0000, 1.4122e-11, 1476.41757863, 0.00000000, 0.00000000, 4257.37900607, 4257.37900607 
1653359260, 6916.0000, 1.4228e-11, 1476.58567802, 0.00000000, 0.00000000, 24116.82915195, 24116.82915195 
1653359261, 6038.0000, 1.4316e-11, 1474.24887077, 0.00000000, 0.00000000, 2337.72105958, 2337.72105958 
1653359262, 9525.0000, 1.4402e-11, 1477.69496392, 0.00000000, 0.00000000, 4225.54591932, 4225.54591932 
1653359263, 11028.0000, 1.4498e-11, 1478.89443738, 63917062.11057981, 0.00000000, 200.05057101, 200.05057101 
1653359264, 10672.0000, 1.4596e-11, 1479.22314472, 0.00000000, 0.00000000, 99.00690570, 99.00690570 
1653359265, 5702.0000, 1.4658e-11, 1461.44086569, 198982143.38021535, 0.00000000, 703.24435608, 703.24435608 
1653359266, 10086.0000, 1.4782e-11, 1477.81614480, 0.00000000, 0.00000000, 11370.66004239, 11370.66004239 
1653359267, 4987.0000, 1.4898e-11, 1477.26748451, 347560678.19275361, 0.00000000, 116.18371335, 116.18371335 
1653359268, 6127.0000, 1.4976e-11, 1477.65046988, 0.00000000, 0.00000000, -6.70247648, -6.70247648 
1653359269, 7805.0000, 1.5088e-11, 1478.25711939, 0.00000000, 0.00000000, 420.12545539, 420.12545539 
1653359270, 7575.0000, 1.5230e-11, 1478.34893506, 0.00000000, 0.00000000, 811.56570159, 811.56570159 
1653359271, 4325.0000, 1.5310e-11, 1478.10521818, 0.00000000, 0.00000000, -8.37123411, -8.37123411 
1653359272, 6799.0000, 1.5398e-11, 1478.07465136, 0.00000000, 0.00000000, 61.08161131, 61.08161131 
